"Date and Time Run 1","Time (s) Run 1","X Magnetic Field Strength (G) Run 1","Y Magnetic Field Strength (G) Run 1","Z Magnetic Field Strength (G) Run 1","|Resultant| Magnetic Field Strength (G) Run 1","Date and Time Run 2","Time (s) Run 2","X Magnetic Field Strength (G) Run 2","Y Magnetic Field Strength (G) Run 2","Z Magnetic Field Strength (G) Run 2","|Resultant| Magnetic Field Strength (G) Run 2","Date and Time Run 3","Time (s) Run 3","X Magnetic Field Strength (G) Run 3","Y Magnetic Field Strength (G) Run 3","Z Magnetic Field Strength (G) Run 3","|Resultant| Magnetic Field Strength (G) Run 3","Date and Time Run 4","Time (s) Run 4","X Magnetic Field Strength (G) Run 4","Y Magnetic Field Strength (G) Run 4","Z Magnetic Field Strength (G) Run 4","|Resultant| Magnetic Field Strength (G) Run 4","Date and Time Run 5","Time (s) Run 5","X Magnetic Field Strength (G) Run 5","Y Magnetic Field Strength (G) Run 5","Z Magnetic Field Strength (G) Run 5","|Resultant| Magnetic Field Strength (G) Run 5","Date and Time Run 6","Time (s) Run 6","X Magnetic Field Strength (G) Run 6","Y Magnetic Field Strength (G) Run 6","Z Magnetic Field Strength (G) Run 6","|Resultant| Magnetic Field Strength (G) Run 6","Date and Time Run 7","Time (s) Run 7","X Magnetic Field Strength (G) Run 7","Y Magnetic Field Strength (G) Run 7","Z Magnetic Field Strength (G) Run 7","|Resultant| Magnetic Field Strength (G) Run 7","Date and Time Run 8","Time (s) Run 8","X Magnetic Field Strength (G) Run 8","Y Magnetic Field Strength (G) Run 8","Z Magnetic Field Strength (G) Run 8","|Resultant| Magnetic Field Strength (G) Run 8","Date and Time Run 9","Time (s) Run 9","X Magnetic Field Strength (G) Run 9","Y Magnetic Field Strength (G) Run 9","Z Magnetic Field Strength (G) Run 9","|Resultant| Magnetic Field Strength (G) Run 9","Date and Time Run 10","Time (s) Run 10","X Magnetic Field Strength (G) Run 10","Y Magnetic Field Strength (G) Run 10","Z Magnetic Field Strength (G) Run 10","|Resultant| Magnetic Field Strength (G) Run 10","Date and Time Run 11","Time (s) Run 11","X Magnetic Field Strength (G) Run 11","Y Magnetic Field Strength (G) Run 11","Z Magnetic Field Strength (G) Run 11","|Resultant| Magnetic Field Strength (G) Run 11","Date and Time Run 12","Time (s) Run 12","X Magnetic Field Strength (G) Run 12","Y Magnetic Field Strength (G) Run 12","Z Magnetic Field Strength (G) Run 12","|Resultant| Magnetic Field Strength (G) Run 12","Date and Time Run 13","Time (s) Run 13","X Magnetic Field Strength (G) Run 13","Y Magnetic Field Strength (G) Run 13","Z Magnetic Field Strength (G) Run 13","|Resultant| Magnetic Field Strength (G) Run 13","Date and Time Run 14","Time (s) Run 14","X Magnetic Field Strength (G) Run 14","Y Magnetic Field Strength (G) Run 14","Z Magnetic Field Strength (G) Run 14","|Resultant| Magnetic Field Strength (G) Run 14","Date and Time Run 15","Time (s) Run 15","X Magnetic Field Strength (G) Run 15","Y Magnetic Field Strength (G) Run 15","Z Magnetic Field Strength (G) Run 15","|Resultant| Magnetic Field Strength (G) Run 15"
02/28/2025 02:49:32 pm,1.000,-0.0780,0.381,-0.0345,0.390,02/28/2025 02:51:09 pm,1.000,-0.273,0.474,0.203,0.583,02/28/2025 02:57:04 pm,1.000,-0.584,0.0990,0.140,0.608,02/28/2025 03:09:44 pm,1.000,-0.279,-0.338,0.00300,0.438,02/28/2025 03:11:31 pm,1.000,-0.507,0.113,0.162,0.544,02/28/2025 03:13:31 pm,1.000,-0.540,0.120,0.182,0.582,02/28/2025 03:27:49 pm,1.000,0.138,0.360,-0.0615,0.390,02/28/2025 03:29:03 pm,1.000,-0.633,-0.107,0.0480,0.644,02/28/2025 03:41:29 pm,1.000,-0.678,-0.0330,0.263,0.728,02/28/2025 05:07:04 pm,1.000,-0.386,-0.834,0.537,1.06,02/28/2025 05:08:16 pm,1.000,-0.200,0.425,-0.0750,0.475,03/10/2025 01:52:16 pm,1.000,-0.222,0.239,0.0690,0.333,03/10/2025 01:55:14 pm,1.000,0.239,-0.578,0.368,0.725,03/10/2025 01:57:37 pm,1.000,-0.245,0.483,-0.197,0.576,03/10/2025 02:25:22 pm,1.000,-0.452,-0.0165,-0.465,0.648
02/28/2025 02:49:32 pm,1.100,-0.0765,0.389,-0.0315,0.397,02/28/2025 02:51:09 pm,1.100,-0.246,0.495,0.162,0.576,02/28/2025 02:57:04 pm,1.100,-0.585,0.0885,0.137,0.607,02/28/2025 03:09:44 pm,1.100,-0.300,-0.321,0.00,0.439,02/28/2025 03:11:31 pm,1.100,-0.510,0.101,0.161,0.544,02/28/2025 03:13:31 pm,1.100,-0.539,0.122,0.183,0.582,02/28/2025 03:27:49 pm,1.100,0.138,0.353,-0.0600,0.383,02/28/2025 03:29:03 pm,1.100,-0.630,-0.114,0.0420,0.642,02/28/2025 03:41:29 pm,1.100,-0.681,-0.0405,0.264,0.732,02/28/2025 05:07:04 pm,1.100,-0.405,-0.846,0.549,1.09,02/28/2025 05:08:16 pm,1.100,-0.210,0.378,-0.101,0.444,03/10/2025 01:52:16 pm,1.100,-0.221,0.234,0.0675,0.329,03/10/2025 01:55:14 pm,1.100,0.231,-0.576,0.368,0.721,03/10/2025 01:57:37 pm,1.100,-0.248,0.479,-0.197,0.573,03/10/2025 02:25:22 pm,1.100,-0.458,-0.00300,-0.464,0.651
02/28/2025 02:49:32 pm,1.200,-0.0765,0.386,-0.0330,0.394,02/28/2025 02:51:09 pm,1.200,-0.180,0.521,0.120,0.564,02/28/2025 02:57:04 pm,1.200,-0.587,0.0795,0.135,0.607,02/28/2025 03:09:44 pm,1.200,-0.324,-0.299,-0.0210,0.441,02/28/2025 03:11:31 pm,1.200,-0.516,0.0660,0.168,0.547,02/28/2025 03:13:31 pm,1.200,-0.542,0.120,0.183,0.584,02/28/2025 03:27:49 pm,1.200,0.141,0.354,-0.0540,0.385,02/28/2025 03:29:03 pm,1.200,-0.623,-0.120,0.0360,0.635,02/28/2025 03:41:29 pm,1.200,-0.684,-0.0585,0.260,0.734,02/28/2025 05:07:04 pm,1.200,-0.429,-0.851,0.554,1.10,02/28/2025 05:08:16 pm,1.200,-0.222,0.338,-0.132,0.425,03/10/2025 01:52:16 pm,1.200,-0.222,0.236,0.0645,0.330,03/10/2025 01:55:14 pm,1.200,0.237,-0.576,0.362,0.720,03/10/2025 01:57:37 pm,1.200,-0.243,0.483,-0.194,0.574,03/10/2025 02:25:22 pm,1.200,-0.461,0.0390,-0.461,0.652
02/28/2025 02:49:32 pm,1.300,-0.0825,0.386,-0.0330,0.396,02/28/2025 02:51:09 pm,1.300,-0.285,0.486,0.101,0.572,02/28/2025 02:57:04 pm,1.300,-0.590,0.0795,0.134,0.610,02/28/2025 03:09:44 pm,1.300,-0.365,-0.252,-0.0600,0.447,02/28/2025 03:11:31 pm,1.300,-0.506,0.0360,0.168,0.534,02/28/2025 03:13:31 pm,1.300,-0.542,0.122,0.170,0.580,02/28/2025 03:27:49 pm,1.300,0.144,0.353,-0.0615,0.386,02/28/2025 03:29:03 pm,1.300,-0.611,-0.128,0.0330,0.625,02/28/2025 03:41:29 pm,1.300,-0.690,-0.0675,0.257,0.739,02/28/2025 05:07:04 pm,1.300,-0.536,-0.839,0.533,1.13,02/28/2025 05:08:16 pm,1.300,-0.231,0.312,-0.158,0.419,03/10/2025 01:52:16 pm,1.300,-0.222,0.234,0.0675,0.330,03/10/2025 01:55:14 pm,1.300,0.237,-0.578,0.365,0.723,03/10/2025 01:57:37 pm,1.300,-0.227,0.486,-0.197,0.571,03/10/2025 02:25:22 pm,1.300,-0.462,0.0990,-0.461,0.660
02/28/2025 02:49:32 pm,1.400,-0.0795,0.384,-0.0315,0.393,02/28/2025 02:51:09 pm,1.400,-0.404,0.413,0.111,0.588,02/28/2025 02:57:04 pm,1.400,-0.590,0.0795,0.137,0.610,02/28/2025 03:09:44 pm,1.400,-0.426,-0.158,-0.0705,0.460,02/28/2025 03:11:31 pm,1.400,-0.509,0.0255,0.174,0.538,02/28/2025 03:13:31 pm,1.400,-0.546,0.116,0.170,0.583,02/28/2025 03:27:49 pm,1.400,0.147,0.345,-0.0630,0.380,02/28/2025 03:29:03 pm,1.400,-0.597,-0.129,0.0255,0.611,02/28/2025 03:41:29 pm,1.400,-0.692,-0.0705,0.254,0.740,02/28/2025 05:07:04 pm,1.400,-0.650,-0.794,0.488,1.14,02/28/2025 05:08:16 pm,1.400,-0.234,0.291,-0.180,0.415,03/10/2025 01:52:16 pm,1.400,-0.221,0.240,0.0735,0.334,03/10/2025 01:55:14 pm,1.400,0.234,-0.578,0.365,0.722,03/10/2025 01:57:37 pm,1.400,-0.207,0.491,-0.200,0.569,03/10/2025 02:25:22 pm,1.400,-0.432,0.167,-0.459,0.652
02/28/2025 02:49:32 pm,1.500,-0.0825,0.387,-0.0360,0.397,02/28/2025 02:51:09 pm,1.500,-0.456,0.363,0.129,0.597,02/28/2025 02:57:04 pm,1.500,-0.594,0.0810,0.135,0.615,02/28/2025 03:09:44 pm,1.500,-0.480,-0.0705,-0.0600,0.489,02/28/2025 03:11:31 pm,1.500,-0.512,0.0225,0.177,0.542,02/28/2025 03:13:31 pm,1.500,-0.545,0.113,0.162,0.579,02/28/2025 03:27:49 pm,1.500,0.146,0.344,-0.0795,0.381,02/28/2025 03:29:03 pm,1.500,-0.599,-0.125,0.0195,0.612,02/28/2025 03:41:29 pm,1.500,-0.698,-0.0705,0.263,0.749,02/28/2025 05:07:04 pm,1.500,-0.692,-0.768,0.479,1.14,02/28/2025 05:08:16 pm,1.500,-0.237,0.269,-0.209,0.414,03/10/2025 01:52:16 pm,1.500,-0.221,0.231,0.0675,0.326,03/10/2025 01:55:14 pm,1.500,0.234,-0.575,0.368,0.721,03/10/2025 01:57:37 pm,1.500,-0.126,0.474,-0.228,0.541,03/10/2025 02:25:22 pm,1.500,-0.419,0.254,-0.443,0.660
02/28/2025 02:49:32 pm,1.600,-0.0765,0.387,-0.0330,0.396,02/28/2025 02:51:09 pm,1.600,-0.507,0.296,0.131,0.601,02/28/2025 02:57:04 pm,1.600,-0.593,0.0765,0.132,0.612,02/28/2025 03:09:44 pm,1.600,-0.509,0.0645,-0.0390,0.514,02/28/2025 03:11:31 pm,1.600,-0.509,0.0165,0.179,0.539,02/28/2025 03:13:31 pm,1.600,-0.549,0.107,0.162,0.582,02/28/2025 03:27:49 pm,1.600,0.129,0.333,-0.104,0.372,02/28/2025 03:29:03 pm,1.600,-0.591,-0.125,0.0165,0.604,02/28/2025 03:41:29 pm,1.600,-0.701,-0.0645,0.257,0.749,02/28/2025 05:07:04 pm,1.600,-0.705,-0.753,0.483,1.14,02/28/2025 05:08:16 pm,1.600,-0.242,0.261,-0.222,0.419,03/10/2025 01:52:16 pm,1.600,-0.225,0.239,0.0735,0.336,03/10/2025 01:55:14 pm,1.600,0.234,-0.579,0.368,0.725,03/10/2025 01:57:37 pm,1.600,0.00,0.420,-0.258,0.493,03/10/2025 02:25:22 pm,1.600,-0.420,0.294,-0.425,0.666
02/28/2025 02:49:32 pm,1.700,-0.0780,0.389,-0.0345,0.398,02/28/2025 02:51:09 pm,1.700,-0.522,0.260,0.146,0.601,02/28/2025 02:57:04 pm,1.700,-0.588,0.0780,0.135,0.608,02/28/2025 03:09:44 pm,1.700,-0.506,0.209,0.0120,0.547,02/28/2025 03:11:31 pm,1.700,-0.510,0.0120,0.179,0.540,02/28/2025 03:13:31 pm,1.700,-0.555,0.104,0.159,0.587,02/28/2025 03:27:49 pm,1.700,0.117,0.320,-0.137,0.367,02/28/2025 03:29:03 pm,1.700,-0.585,-0.120,0.0120,0.597,02/28/2025 03:41:29 pm,1.700,-0.707,-0.0735,0.255,0.755,02/28/2025 05:07:04 pm,1.700,-0.701,-0.741,0.483,1.13,02/28/2025 05:08:16 pm,1.700,-0.246,0.264,-0.246,0.437,03/10/2025 01:52:16 pm,1.700,-0.224,0.239,0.0660,0.333,03/10/2025 01:55:14 pm,1.700,0.234,-0.573,0.368,0.720,03/10/2025 01:57:37 pm,1.700,0.149,0.366,-0.230,0.457,03/10/2025 02:25:22 pm,1.700,-0.432,0.279,-0.419,0.663
02/28/2025 02:49:32 pm,1.800,-0.0780,0.387,-0.0345,0.396,02/28/2025 02:51:09 pm,1.800,-0.545,0.192,0.149,0.596,02/28/2025 02:57:04 pm,1.800,-0.590,0.0840,0.137,0.611,02/28/2025 03:09:44 pm,1.800,-0.510,0.215,0.0615,0.557,02/28/2025 03:11:31 pm,1.800,-0.512,0.0120,0.177,0.541,02/28/2025 03:13:31 pm,1.800,-0.554,0.105,0.159,0.585,02/28/2025 03:27:49 pm,1.800,0.0885,0.305,-0.164,0.357,02/28/2025 03:29:03 pm,1.800,-0.581,-0.119,0.00300,0.592,02/28/2025 03:41:29 pm,1.800,-0.717,-0.0750,0.251,0.763,02/28/2025 05:07:04 pm,1.800,-0.696,-0.722,0.476,1.11,02/28/2025 05:08:16 pm,1.800,-0.251,0.267,-0.263,0.450,03/10/2025 01:52:16 pm,1.800,-0.225,0.236,0.0750,0.334,03/10/2025 01:55:14 pm,1.800,0.231,-0.576,0.366,0.720,03/10/2025 01:57:37 pm,1.800,0.218,0.389,-0.141,0.467,03/10/2025 02:25:22 pm,1.800,-0.435,0.306,-0.401,0.666
02/28/2025 02:49:32 pm,1.900,-0.0795,0.386,-0.0375,0.395,02/28/2025 02:51:09 pm,1.900,-0.549,0.149,0.161,0.591,02/28/2025 02:57:04 pm,1.900,-0.594,0.0810,0.138,0.615,02/28/2025 03:09:44 pm,1.900,-0.516,0.200,0.120,0.566,02/28/2025 03:11:31 pm,1.900,-0.510,0.00150,0.177,0.540,02/28/2025 03:13:31 pm,1.900,-0.557,0.110,0.155,0.588,02/28/2025 03:27:49 pm,1.900,0.0765,0.303,-0.180,0.361,02/28/2025 03:29:03 pm,1.900,-0.581,-0.117,0.0105,0.592,02/28/2025 03:41:29 pm,1.900,-0.725,-0.0750,0.249,0.770,02/28/2025 05:07:04 pm,1.900,-0.689,-0.707,0.470,1.09,02/28/2025 05:08:16 pm,1.900,-0.255,0.279,-0.282,0.472,03/10/2025 01:52:16 pm,1.900,-0.221,0.239,0.0705,0.332,03/10/2025 01:55:14 pm,1.900,0.236,-0.573,0.368,0.720,03/10/2025 01:57:37 pm,1.900,0.248,0.408,-0.0255,0.478,03/10/2025 02:25:22 pm,1.900,-0.383,0.372,-0.386,0.658
02/28/2025 02:49:33 pm,2.000,-0.0765,0.386,-0.0375,0.395,02/28/2025 02:51:10 pm,2.000,-0.558,0.105,0.179,0.595,02/28/2025 02:57:05 pm,2.000,-0.593,0.0855,0.132,0.613,02/28/2025 03:09:45 pm,2.000,-0.528,0.158,0.159,0.573,02/28/2025 03:11:32 pm,2.000,-0.516,0.00,0.173,0.544,02/28/2025 03:13:32 pm,2.000,-0.555,0.110,0.147,0.584,02/28/2025 03:27:50 pm,2.000,0.0645,0.300,-0.191,0.361,02/28/2025 03:29:04 pm,2.000,-0.581,-0.120,0.00450,0.593,02/28/2025 03:41:30 pm,2.000,-0.738,-0.0765,0.242,0.780,02/28/2025 05:07:05 pm,2.000,-0.674,-0.690,0.455,1.07,02/28/2025 05:08:17 pm,2.000,-0.264,0.305,-0.291,0.497,03/10/2025 01:52:17 pm,2.000,-0.218,0.236,0.0750,0.329,03/10/2025 01:55:15 pm,2.000,0.236,-0.576,0.369,0.723,03/10/2025 01:57:38 pm,2.000,0.273,0.395,0.0375,0.481,03/10/2025 02:25:23 pm,2.000,-0.297,0.432,-0.384,0.650
02/28/2025 02:49:33 pm,2.100,-0.0765,0.384,-0.0375,0.393,02/28/2025 02:51:10 pm,2.100,-0.555,0.0735,0.198,0.594,02/28/2025 02:57:05 pm,2.100,-0.591,0.0855,0.134,0.612,02/28/2025 03:09:45 pm,2.100,-0.530,0.0945,0.164,0.562,02/28/2025 03:11:32 pm,2.100,-0.516,-0.00450,0.173,0.544,02/28/2025 03:13:32 pm,2.100,-0.560,0.105,0.149,0.588,02/28/2025 03:27:50 pm,2.100,0.0495,0.302,-0.207,0.369,02/28/2025 03:29:04 pm,2.100,-0.582,-0.116,0.00450,0.593,02/28/2025 03:41:30 pm,2.100,-0.750,-0.0615,0.242,0.790,02/28/2025 05:07:05 pm,2.100,-0.657,-0.681,0.441,1.04,02/28/2025 05:08:17 pm,2.100,-0.279,0.318,-0.299,0.518,03/10/2025 01:52:17 pm,2.100,-0.218,0.237,0.0735,0.330,03/10/2025 01:55:15 pm,2.100,0.236,-0.576,0.368,0.723,03/10/2025 01:57:38 pm,2.100,0.287,0.354,0.204,0.499,03/10/2025 02:25:23 pm,2.100,-0.185,0.464,-0.378,0.626
02/28/2025 02:49:33 pm,2.200,-0.0750,0.384,-0.0345,0.393,02/28/2025 02:51:10 pm,2.200,-0.554,0.0630,0.206,0.594,02/28/2025 02:57:05 pm,2.200,-0.588,0.0780,0.134,0.608,02/28/2025 03:09:45 pm,2.200,-0.534,0.0870,0.170,0.567,02/28/2025 03:11:32 pm,2.200,-0.513,-0.0105,0.170,0.540,02/28/2025 03:13:32 pm,2.200,-0.563,0.119,0.143,0.592,02/28/2025 03:27:50 pm,2.200,0.0375,0.303,-0.210,0.371,02/28/2025 03:29:04 pm,2.200,-0.578,-0.132,0.0180,0.593,02/28/2025 03:41:30 pm,2.200,-0.756,-0.0600,0.233,0.793,02/28/2025 05:07:05 pm,2.200,-0.644,-0.666,0.438,1.02,02/28/2025 05:08:17 pm,2.200,-0.305,0.338,-0.305,0.547,03/10/2025 01:52:17 pm,2.200,-0.221,0.236,0.0675,0.330,03/10/2025 01:55:15 pm,2.200,0.236,-0.578,0.365,0.722,03/10/2025 01:57:38 pm,2.200,0.300,0.351,0.189,0.499,03/10/2025 02:25:23 pm,2.200,-0.107,0.455,-0.387,0.606
02/28/2025 02:49:33 pm,2.300,-0.0555,0.389,-0.0300,0.394,02/28/2025 02:51:10 pm,2.300,-0.557,0.0690,0.210,0.599,02/28/2025 02:57:05 pm,2.300,-0.591,0.0750,0.135,0.611,02/28/2025 03:09:45 pm,2.300,-0.528,0.140,0.173,0.573,02/28/2025 03:11:32 pm,2.300,-0.519,-0.00750,0.168,0.546,02/28/2025 03:13:32 pm,2.300,-0.563,0.129,0.141,0.594,02/28/2025 03:27:50 pm,2.300,0.0255,0.303,-0.215,0.372,02/28/2025 03:29:04 pm,2.300,-0.575,-0.122,0.00600,0.587,02/28/2025 03:41:30 pm,2.300,-0.770,-0.0480,0.239,0.807,02/28/2025 05:07:05 pm,2.300,-0.629,-0.656,0.429,1.00,02/28/2025 05:08:17 pm,2.300,-0.335,0.372,-0.305,0.586,03/10/2025 01:52:17 pm,2.300,-0.222,0.237,0.0735,0.333,03/10/2025 01:55:15 pm,2.300,0.236,-0.578,0.365,0.722,03/10/2025 01:57:38 pm,2.300,0.296,0.351,0.176,0.491,03/10/2025 02:25:23 pm,2.300,-0.0345,0.432,-0.393,0.585
02/28/2025 02:49:33 pm,2.400,0.0195,0.372,-0.0330,0.374,02/28/2025 02:51:10 pm,2.400,-0.557,0.0630,0.215,0.600,02/28/2025 02:57:05 pm,2.400,-0.593,0.0780,0.140,0.614,02/28/2025 03:09:45 pm,2.400,-0.516,0.179,0.215,0.587,02/28/2025 03:11:32 pm,2.400,-0.521,-0.00750,0.174,0.549,02/28/2025 03:13:32 pm,2.400,-0.573,0.126,0.146,0.604,02/28/2025 03:27:50 pm,2.400,0.0240,0.303,-0.225,0.378,02/28/2025 03:29:04 pm,2.400,-0.588,-0.111,0.0120,0.599,02/28/2025 03:41:30 pm,2.400,-0.777,-0.0390,0.239,0.814,02/28/2025 05:07:05 pm,2.400,-0.608,-0.665,0.438,1.00,02/28/2025 05:08:17 pm,2.400,-0.375,0.407,-0.299,0.628,03/10/2025 01:52:17 pm,2.400,-0.222,0.237,0.0720,0.333,03/10/2025 01:55:15 pm,2.400,0.231,-0.570,0.371,0.718,03/10/2025 01:57:38 pm,2.400,0.300,0.356,0.176,0.497,03/10/2025 02:25:23 pm,2.400,0.0390,0.392,-0.407,0.566
02/28/2025 02:49:33 pm,2.500,0.0270,0.368,-0.0510,0.372,02/28/2025 02:51:10 pm,2.500,-0.554,0.0585,0.219,0.598,02/28/2025 02:57:05 pm,2.500,-0.594,0.0780,0.140,0.615,02/28/2025 03:09:45 pm,2.500,-0.510,0.186,0.228,0.589,02/28/2025 03:11:32 pm,2.500,-0.521,-0.00450,0.170,0.547,02/28/2025 03:13:32 pm,2.500,-0.569,0.125,0.143,0.599,02/28/2025 03:27:50 pm,2.500,0.0120,0.303,-0.225,0.378,02/28/2025 03:29:04 pm,2.500,-0.590,-0.0990,0.0255,0.598,02/28/2025 03:41:30 pm,2.500,-0.783,-0.0420,0.234,0.818,02/28/2025 05:07:05 pm,2.500,-0.575,-0.689,0.453,1.00,02/28/2025 05:08:17 pm,2.500,-0.423,0.425,-0.282,0.662,03/10/2025 01:52:17 pm,2.500,-0.221,0.240,0.0780,0.335,03/10/2025 01:55:15 pm,2.500,0.233,-0.578,0.371,0.724,03/10/2025 01:57:38 pm,2.500,0.284,0.360,0.186,0.495,03/10/2025 02:25:23 pm,2.500,0.0840,0.332,-0.422,0.543
02/28/2025 02:49:33 pm,2.600,0.0360,0.369,-0.0855,0.380,02/28/2025 02:51:10 pm,2.600,-0.558,0.0675,0.225,0.605,02/28/2025 02:57:05 pm,2.600,-0.594,0.0900,0.144,0.618,02/28/2025 03:09:45 pm,2.600,-0.527,0.132,0.198,0.578,02/28/2025 03:11:32 pm,2.600,-0.525,-0.00750,0.167,0.551,02/28/2025 03:13:32 pm,2.600,-0.573,0.119,0.140,0.602,02/28/2025 03:27:50 pm,2.600,0.00900,0.302,-0.233,0.381,02/28/2025 03:29:04 pm,2.600,-0.593,-0.102,0.0315,0.602,02/28/2025 03:41:30 pm,2.600,-0.789,-0.0405,0.227,0.822,02/28/2025 05:07:05 pm,2.600,-0.531,-0.714,0.470,1.01,02/28/2025 05:08:17 pm,2.600,-0.464,0.434,-0.257,0.685,03/10/2025 01:52:17 pm,2.600,-0.221,0.236,0.0720,0.331,03/10/2025 01:55:15 pm,2.600,0.231,-0.578,0.371,0.724,03/10/2025 01:57:38 pm,2.600,0.278,0.375,0.201,0.508,03/10/2025 02:25:23 pm,2.600,0.113,0.270,-0.438,0.527
02/28/2025 02:49:33 pm,2.700,0.0300,0.353,-0.132,0.378,02/28/2025 02:51:10 pm,2.700,-0.557,0.0705,0.213,0.600,02/28/2025 02:57:05 pm,2.700,-0.593,0.0900,0.141,0.616,02/28/2025 03:09:45 pm,2.700,-0.530,0.0570,0.186,0.564,02/28/2025 03:11:32 pm,2.700,-0.531,-0.00750,0.158,0.554,02/28/2025 03:13:32 pm,2.700,-0.579,0.125,0.144,0.609,02/28/2025 03:27:50 pm,2.700,0.00600,0.300,-0.231,0.379,02/28/2025 03:29:04 pm,2.700,-0.594,-0.102,0.0360,0.604,02/28/2025 03:41:30 pm,2.700,-0.794,-0.0360,0.221,0.824,02/28/2025 05:07:05 pm,2.700,-0.477,-0.728,0.474,0.991,02/28/2025 05:08:17 pm,2.700,-0.507,0.437,-0.225,0.706,03/10/2025 01:52:17 pm,2.700,-0.221,0.237,0.0720,0.332,03/10/2025 01:55:15 pm,2.700,0.231,-0.575,0.366,0.719,03/10/2025 01:57:38 pm,2.700,0.270,0.378,0.221,0.514,03/10/2025 02:25:23 pm,2.700,0.114,0.218,-0.458,0.519
02/28/2025 02:49:33 pm,2.800,0.0315,0.342,-0.158,0.378,02/28/2025 02:51:10 pm,2.800,-0.557,0.0705,0.215,0.601,02/28/2025 02:57:05 pm,2.800,-0.597,0.0945,0.140,0.620,02/28/2025 03:09:45 pm,2.800,-0.519,0.0240,0.197,0.555,02/28/2025 03:11:32 pm,2.800,-0.533,-0.00750,0.153,0.554,02/28/2025 03:13:32 pm,2.800,-0.581,0.131,0.144,0.612,02/28/2025 03:27:50 pm,2.800,0.00,0.302,-0.233,0.381,02/28/2025 03:29:04 pm,2.800,-0.596,-0.107,0.0330,0.606,02/28/2025 03:41:30 pm,2.800,-0.806,-0.0375,0.224,0.837,02/28/2025 05:07:05 pm,2.800,-0.431,-0.731,0.464,0.966,02/28/2025 05:08:17 pm,2.800,-0.525,0.432,-0.203,0.709,03/10/2025 01:52:17 pm,2.800,-0.221,0.234,0.0735,0.330,03/10/2025 01:55:15 pm,2.800,0.236,-0.575,0.363,0.719,03/10/2025 01:57:38 pm,2.800,0.228,0.383,0.276,0.524,03/10/2025 02:25:23 pm,2.800,0.126,0.185,-0.471,0.521
02/28/2025 02:49:33 pm,2.900,0.0435,0.323,-0.176,0.370,02/28/2025 02:51:10 pm,2.900,-0.554,0.0720,0.213,0.597,02/28/2025 02:57:05 pm,2.900,-0.600,0.0930,0.138,0.623,02/28/2025 03:09:45 pm,2.900,-0.524,0.0930,0.209,0.571,02/28/2025 03:11:32 pm,2.900,-0.537,-0.00300,0.153,0.558,02/28/2025 03:13:32 pm,2.900,-0.588,0.131,0.143,0.619,02/28/2025 03:27:50 pm,2.900,-0.00300,0.296,-0.242,0.382,02/28/2025 03:29:04 pm,2.900,-0.596,-0.101,0.0330,0.605,02/28/2025 03:41:30 pm,2.900,-0.809,-0.0420,0.221,0.839,02/28/2025 05:07:05 pm,2.900,-0.407,-0.740,0.446,0.954,02/28/2025 05:08:17 pm,2.900,-0.563,0.429,-0.164,0.726,03/10/2025 01:52:17 pm,2.900,-0.222,0.236,0.0765,0.333,03/10/2025 01:55:15 pm,2.900,0.233,-0.575,0.365,0.719,03/10/2025 01:57:38 pm,2.900,0.155,0.404,0.347,0.554,03/10/2025 02:25:23 pm,2.900,0.128,0.155,-0.470,0.510
02/28/2025 02:49:34 pm,3.000,0.0465,0.299,-0.201,0.363,02/28/2025 02:51:11 pm,3.000,-0.557,0.0825,0.213,0.602,02/28/2025 02:57:06 pm,3.000,-0.603,0.0915,0.137,0.625,02/28/2025 03:09:46 pm,3.000,-0.519,0.126,0.213,0.575,02/28/2025 03:11:33 pm,3.000,-0.542,-0.00750,0.143,0.560,02/28/2025 03:13:33 pm,3.000,-0.591,0.116,0.147,0.620,02/28/2025 03:27:51 pm,3.000,-0.00600,0.296,-0.239,0.380,02/28/2025 03:29:05 pm,3.000,-0.609,-0.0885,0.0360,0.616,02/28/2025 03:41:31 pm,3.000,-0.812,-0.0450,0.227,0.844,02/28/2025 05:07:06 pm,3.000,-0.408,-0.758,0.432,0.963,02/28/2025 05:08:18 pm,3.000,-0.590,0.414,-0.134,0.733,03/10/2025 01:52:18 pm,3.000,-0.233,0.239,0.0825,0.343,03/10/2025 01:55:16 pm,3.000,0.230,-0.578,0.363,0.720,03/10/2025 01:57:39 pm,3.000,0.123,0.411,0.374,0.569,03/10/2025 02:25:24 pm,3.000,0.129,0.108,-0.474,0.503
